Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Car Features
1080757340,Cultus 2006 vxr in mint condion,Suzuki,Cultus VXR,2006,115000,700000,Petrol,Lahore,Original,Local,Manual,Used,"Bahria Town - Sector A, Lahore","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers"
1080613795,Suzuki swift DLX 2012,Suzuki,Swift,2012,115000,1700000,Petrol,Lahore,Original,Local,Manual,Used,"Jhang Road, Faisalabad","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Climate Control, DVD Player, Front Speakers, Front Camera, Immobilizer Key, Navigation System, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080707712,2013. reg 2017,Suzuki,Every,2013,77000,1525000,Petrol,Sindh,Original,Imported,Automatic,Used,"Azam Basti, Karachi","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080918403,TOYOTA COROLLA ALTIS 1.6 SR CRUESTONIC,Toyota,Corrolla Altis,2012,130000,3350000,Petrol,Lahore,Original,Local,Automatic,Used,"Peoples Colony No 2, Faisalabad","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cruise Control, DVD Player, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Sun Roof, USB and Auxillary Cable"
1080409033,Honda rebone For Sale mara apna name har hay Gari. .,Honda,Civic Prosmetic,2007,100000,1800000,Petrol,Lahore,Original,Local,Automatic,Used,"G-13, Islamabad","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Rear AC Vents, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080860402,efi injine,Suzuki,Cultus VXR,2008,80000,930000,Petrol,Karachi,Original,Local,Manual,Used,"KDA Employees Society - Korangi, Karachi",AM/FM Radio
1080058998,Honda rebirth neat clean macanical 100% ok door shower for fresh look,Honda,Civic Oriel,2013,112000,2980000,Petrol,Lahore,Original,Imported,Automatic,Used,"Aadowal, Gujrat","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Power Locks, Power Mirrors, Power Steering, Power Windows"
1076307705,Dihatshu Mira 2012/15 New Condition Exchange with Alto Vxr,Daihatsu,Mira,2015,99000,2300000,Petrol,Lahore,Original,Imported,Automatic,Used,"Central Park Housing Scheme, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cassette Player, Cool Box, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080837147,Honda City iVTEc  Model 2014 1.3 Automatic,Honda,City IVTEC,2014,82000,2575000,Petrol,Karachi,Original,Local,Automatic,Used,"PECHS, Karachi","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080805258,Mira 2007 Registered 2013,Daihatsu,Mira,2007,145000,1575000,Petrol,Karachi,Original,Imported,Automatic,Used,"Naya Nazimabad, Karachi","ABS, Air Conditioning, CD Player, Cassette Player, DVD Player, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080214282,argunt sale,FAW,X-PV,2014,100000,730000,Petrol,Lahore,Original,Local,Manual,Used,"Jubilee Town, Lahore","AM/FM Radio, Heated Seats, Rear Seat Entertainment, Rear AC Vents, Rear speakers, USB and Auxillary Cable"
1073074302,FAW v 2 Family Use Car 0-3-4-0/5/5-1-6-2-1-8,FAW,V2,2015,125000,1310000,Petrol,Lahore,Original,Imported,Manual,Used,"Gulzar-e-Quaid Housing Society, Rawalpindi","ABS, Air Conditioning, Alloy Rims, CD Player, Climate Control, DVD Player, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080409549,2017 grande out class condition,Toyota,Altis Grande,2017,104000,4450000,Petrol,Karachi,Original,Local,Automatic,Used,"Gulshan-e-Iqbal Town, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Front Camera, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Sun Roof, USB and Auxillary Cable"
1080599286,Suzuki mehran,Suzuki,Mehran VXR,2018,12345,1250000,Petrol,Lahore,Original,Local,Manual,Used,"Cantt, Taxila","Air Conditioning, AM/FM Radio"
1080692048,11 Xli  convert Gli  chat pillar diggi bonet genion sides shower,Toyota,Corolla XLI,2011,200000,1960000,Petrol,Islamabad,Original,Local,Manual,Used,"Daska, Punjab","Front Speakers, Power Windows"
1079387288,Toyota corolla GLI Model 2016 for sell,Toyota,Corolla GLI,2016,100000,3500000,Petrol,Karachi,Original,Local,Manual,Used,"Ubauro, Ghotki","Alloy Rims, AM/FM Radio, DVD Player, Power Locks, Rear Camera"
1080876005,Swift for sell model. 2015,Suzuki,Swift,2015,120000,2440000,Petrol,Islamabad,Original,Local,Manual,Used,"Lehtarar Road, Islamabad","Alloy Rims, AM/FM Radio, CD Player, DVD Player, Power Steering, Power Windows, Rear AC Vents, USB and Auxillary Cable"
1080107227,Santro 2002,Hyundai,Santro,2002,178455,600000,Petrol,Karachi,Original,Imported,Manual,Used,"Lyari Town, Karachi","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Steering"
1080807216,Honda City Automatic,Honda,City IVTEC,2016,31000,3350000,Petrol,Karachi,Original,Local,Automatic,Used,"Naval Housing Scheme, Karachi","ABS, Air Bags, Air Conditioning, Power Locks, Power Steering, Power Windows"
1079962729,Honda Reborn Anda Piece,Honda,Civic Prosmetic,2010,250500,2270000,Petrol,Lahore,Original,Local,Automatic,Used,"Askari 10, Lahore","ABS, Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers, Power Mirrors, Power Steering, Power Windows, Rear speakers"
1080874255,Alto vxr 1000cc,Suzuki,Alto,2002,70000,625000,Petrol,Rawalpindi,Original,Local,Manual,Used,"Kohat Enclave, Kohat","Alloy Rims, Steering Switches"
1080127189,Suzuki ravi 2017,Suzuki,Ravi,2017,70000,820000,Petrol,Karachi,Original,Imported,Manual,Used,"Saeedabad, Karachi",AM/FM Radio
1068204603,Honda city i-vtec MT 2O17 facelift new grill,Honda,City IVTEC,2017,88000,3350000,Petrol,Lahore,Original,Local,Manual,Used,"Airport Road, Bahawalpur","ABS, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows"
1073600370,civic 2003 for sale,Honda,Civic Prosmetic,2003,100000,1180000,Petrol,Karachi,Original,Local,Automatic,Used,"North Nazimabad - Block B, Karachi","Air Bags, Air Conditioning, Alloy Rims, CD Player, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1079389656,"Honda civic 2003 total janion, 03014114971",Honda,Civic Prosmetic,2003,123456,1380000,Petrol,Sindh,Original,Local,Automatic,Used,"Salamatpura, Lahore","Air Conditioning, Alloy Rims, CD Player"
1076650517,toyota yaris,Toyota,Yaris,2021,46000,4950000,Petrol,Unregistered,Original,Imported,Automatic,Used,"PCSIR Society Phase 2, Lahore","ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080312061,car is in family used condition 10/10,Changan,Alsvin,2022,35000,4200000,Petrol,Unknown,Original,Local,Automatic,Used,"Airport Road, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cruise Control, Front Speakers, Keyless Entry, Power Steering, Power Windows, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080493265,HONDA City 2010,Honda,City IVTEC,2010,100000,2320000,Petrol,Lahore,Original,Local,Automatic,Used,"Gujranwala, Punjab",Air Conditioning
1080622872,Cuore Automatic Gear,Daihatsu,Cuore,2006,123456,970000,Petrol,Lahore,Original,Imported,Automatic,Used,"Fateh Sher Colony, Sahiwal","Air Conditioning, Alloy Rims, CD Player, Front Speakers, Keyless Entry, Rear AC Vents, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080710080,"XLI model 2013 , color black",Toyota,Corolla XLI,2013,220000,2350000,Petrol,Lahore,Original,Local,Manual,Used,"Satellite Town, Sargodha","Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Front Camera, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080264362,CITY ASPIRE 2014 AUTOMATIC 1.5,Honda,City Aspire,2014,101000,2780000,Petrol,Karachi,Original,Imported,Automatic,Used,"Federal B Area, Karachi","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Power Steering, Power Windows, Rear speakers, Rear Camera"
1079198461,CITY 1.3 MANUAL,Honda,City IVTEC,2016,70500,2820000,Petrol,Dadu,Original,Local,Manual,Used,"Nasim Nagar, Hyderabad","ABS, Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Steering Switches, USB and Auxillary Cable"
1075185921,Daihatsu Hijet sale nd exchange possible,Daihatsu,Hijet,2017,121000,1450000,Petrol,Lahore,Original,Imported,Automatic,Used,"Rawat, Islamabad","ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment"
1080784371,City Auto Own engine,Honda,City Aspire,2009,83000,2180000,Petrol,Karachi,Original,Local,Automatic,Used,"Aisha Manzil, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Front Speakers, Keyless Entry, Navigation System, Power Steering, Power Windows"
1079575107,Daihatsu Coure 2003,Daihatsu,Cuore,2003,100000,575000,Petrol,Karachi,Original,Local,Manual,Used,"Khairpur Road, Khairpur","Air Conditioning, Power Steering, Rear Seat Entertainment, Rear speakers, USB and Auxillary Cable"
1080395957,Hybrid Wagon R FZ,Suzuki,Wagon R,2017,90000,3050000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Hayatabad Phase 6, Peshawar","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cool Box, Climate Control, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080589944,SUZUKI BOLAN 2014 MODEL,Suzuki,Bolan,2014,81000,1250000,Petrol,Islamabad,Original,Local,Manual,Used,"Model Town, Islamabad",AM/FM Radio
1080352249,Daihatsu terios kid X,Daihatsu,Terios Kid,2011,99800,2475000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Ghauri Town, Islamabad","ABS, Air Bags, Air Conditioning, Alloy Rims, Keyless Entry, Power Mirrors, Power Steering, Power Windows"
1080965025,Daihatsu hijet 2011 model /registration 2016,Daihatsu,Hijet,2011,236000,1180000,Petrol,Karachi,Original,Imported,Manual,Used,"Gulshan-e-Iqbal Town, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers"
1078347960,XLI convert Gli,Toyota,Corolla XLI,2016,5555,3250000,Petrol,Islamabad,Duplicate,Local,Manual,Used,"Affandi Colony, Rawalpindi",Air Conditioning
1080913018,Genuine Diahtsu coure. . .,Daihatsu,Cuore,2003,200000,650000,Petrol,Lahore,Original,Imported,Manual,Used,"Gulshan-e-Ravi, Lahore","Air Conditioning, AM/FM Radio, CD Player, Power Windows, Rear AC Vents, Rear speakers, USB and Auxillary Cable"
1080804386,Honda Civic 2013 Total genuine,Honda,Civic Prosmetic,2013,110000,3450000,Petrol,Islamabad,Original,Local,Automatic,Used,"Saddar, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cruise Control, Climate Control, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080781751,Santro bumper to bumper genuine price 975000,Hyundai,Santro,2005,150000,975000,Petrol,Lahore,Original,Local,Manual,Used,"Muslim Town, Faisalabad","Air Conditioning, AM/FM Radio, Power Locks, Power Steering, Power Windows, USB and Auxillary Cable"
1080599696,Honda City 2003 Automatic,Honda,City IDSI,2003,235000,1180000,Petrol,Lahore,Original,Imported,Automatic,Used,"F-10 Markaz, Islamabad","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080083233,گاری بہت اچھی ہے اس کڈیش اچھی ہے,Mitsubishi,Pajero Mini,2008,291800,1500000,Petrol,Sialkot,Duplicate,Local,Manual,Used,"Pasrur, Punjab","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows"
1079203477,Daihatsu Cuore 2008 model,Daihatsu,Cuore,2008,95000,875000,Petrol,Lahore,Original,Local,Manual,Used,"Chungi Amar Sadhu, Lahore","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Keyless Entry, Power Locks, USB and Auxillary Cable"
1079897425,Daihatsu Move 2000 /2007 ( home use car ),Daihatsu,Move,2007,125000,1250000,Petrol,Lahore,Original,Imported,Automatic,Used,"DC Colony, Gujranwala","Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Power Mirrors, Rear speakers, Rear Camera, Sun Roof"
1080870264,club santoro,Hyundai,Santro,2007,55000,1050000,Petrol,Rawalpindi,Original,Imported,Manual,Used,"Samanabad, Lahore","DVD Player, Front Speakers, Power Windows, USB and Auxillary Cable"
1080427097,corolla Altis (sr) manual,Toyota,Corrolla Altis,2009,159847,1960000,Petrol,Sindh,Original,Imported,Manual,Used,"Sakrand, Nawabshah","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cool Box, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, Sun Roof, USB and Auxillary Cable"
1075766462,HONDA CITY i-VTEC 1.3 Aspire,Honda,City Aspire,2016,94000,2850000,Petrol,Sindh,Original,Local,Manual,Used,"Karachi Administration Employees Society, Karachi","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Steering Switches"
1080463748,Honda City Aspire 1.5 2016 Full Original B2B,Honda,City Aspire,2016,75000,3600000,Petrol,Karachi,Original,Local,Automatic,Used,"Bahadurabad, Karachi","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cool Box, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, USB and Auxillary Cable"
1077034772,White Coure 2008,Daihatsu,Cuore,2008,88000,1050000,Petrol,Karachi,Original,Local,Manual,Used,"Clifton Cantonment, Karachi","Air Conditioning, AM/FM Radio, Front Speakers, Power Locks, USB and Auxillary Cable"
1077609801,i am selling my lancer glx 1.5 automatic,Mitsubishi,Lancer,2006,65000,1550000,Petrol,Karachi,Original,Imported,Automatic,Used,"North Karachi, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, USB and Auxillary Cable"
1079369306,Changan Karvan,Changan,Karvaan,2021,65000,2275000,Petrol,Karachi,Original,Local,Manual,Used,"Diplai Memon Cooperative Housing Society, Hyderabad","Air Bags, Air Conditioning"
1080549815,SR Altas 1.6 Ful option,Toyota,Corrolla Altis,2012,185000,3050000,Petrol,Lahore,Original,Imported,Automatic,Used,"E-8, Islamabad","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cruise Control, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080856955,Honda Civic vti oriel prosmatic full options,Honda,Civic Prosmetic,2002,160000,1680000,Petrol,Lahore,Original,Local,Automatic,Used,"MPCHS - Multi Gardens, Islamabad",Alloy Rims
1080844659,total genune,Honda,City IVTEC,2016,100000,3200000,Petrol,Lahore,Original,Local,Manual,Used,"Okara Bypass Road, Okara",DVD Player
1080267872,wagon r vxl 2021,Suzuki,Wagon R,2021,37500,2650000,Petrol,Punjab,Original,Local,Manual,Used,"Johar Town, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera"
1079533836,honda city 1.5 auto,Honda,City IVTEC,2022,44000,4700000,Petrol,Islamabad,Original,Local,Automatic,Used,"Cantt, Sialkot","ABS, Air Bags, Air Conditioning, AM/FM Radio, Cruise Control, Climate Control, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Steering Switches, USB and Auxillary Cable"
1078351483,Hyundai Santro Club GV 2005 Full Original Paint Better thn Alto Cultus,Hyundai,Santro,2005,99000,890000,CNG,Karachi,Original,Local,Manual,Used,"Gulshan-e-Iqbal, Karachi","Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Power Mirrors, USB and Auxillary Cable"
1077131228,Corolla Xli 2006 Model,Toyota,Corolla XLI,2006,50000,1650000,Petrol,Sahiwal,Original,Local,Manual,Used,"Imdad Colony, Hujra Shah Muqeem","ABS, Air Conditioning, Alloy Rims, Front Speakers, Power Locks, Power Steering, Rear Camera, USB and Auxillary Cable"
1080310127,Hyundai santro plus,Hyundai,Santro,2001,170000,800000,Petrol,Lahore,Original,Imported,Manual,Used,"High Street, Sahiwal",DVD Player
1079946888,Gli 2007 Model Lahore Number,Toyota,Corolla GLI,2007,100000,2100000,Petrol,Lahore,Original,Imported,Manual,Used,"Tench Bhata, Rawalpindi","AM/FM Radio, CD Player, Front Speakers, Rear AC Vents, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080033878,Suzuki Cultus VXR 2018/2019 First owner,Suzuki,Cultus VXR,2018,75000,2350000,Petrol,Lahore,Original,Local,Manual,Used,"Bahria Town, Islamabad","Air Bags, Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers"
1080264340,Bolan 2012 Punjab number 695000 original documents,Suzuki,Bolan,2012,86988,695000,Petrol,Faisalabad,Original,Local,Manual,Used,"Tarlai, Islamabad",Heated Seats
1080811541,Daihatsu Hijet 2018,Daihatsu,Hijet,2018,16500,2450000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Gulshan Abad, Rawalpindi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Power Locks, Power Steering, Power Windows, Steering Switches"
1080315768,Honda city model 2017.,Honda,City Aspire,2017,51000,3400000,Petrol,Lahore,Original,Imported,Manual,Used,"Gujranwala, Punjab","ABS, Air Conditioning, AM/FM Radio, CD Player"
1078232882,toyota corolla xli 2014,Toyota,Corolla XLI,2014,89000,2500000,Petrol,Sindh,Original,Local,Manual,Used,"Gulistan-e-Jauhar Block 13, Karachi","Air Conditioning, AM/FM Radio, DVD Player, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080280719,wagon R vxl 2022 WhatsApp 03087125977,Suzuki,Wagon R,2022,38850,2800000,Petrol,Punjab,Original,Local,Manual,Used,"White Citi, Pasrur","Air Conditioning, Alloy Rims, Front Speakers, Power Mirrors, Power Steering, Rear speakers, Rear Camera"
1077310902,"Mitsubishi Lancer GLX 2005, 1300Cc",Mitsubishi,Lancer,2005,298050,1152000,Petrol,Sindh,Original,Imported,Manual,Used,"Margalla View Housing Society, Islamabad","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers"
1080587340,Suzuki swift Automatic 2021,Suzuki,Swift,2021,56000,3000000,Petrol,Karachi,Original,Local,Automatic,Used,"Club Road, Karachi","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cool Box, DVD Player, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080663411,book file jeniun chat pilor jeniun indoor jeniun,Honda,City IVTEC,2006,180000,1580000,Petrol,Lahore,Original,Local,Manual,Used,"Al Rehman Garden Phase 2, Lahore","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cool Box, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, USB and Auxillary Cable"
1077851220,HONDA CITY IDSI 2007,Honda,City IDSI,2007,123456,1975000,Petrol,Lahore,Duplicate,Imported,Manual,Used,"Satellite Town - Block D, Rawalpindi","Air Conditioning, DVD Player, Front Speakers, Power Steering, Power Windows"
1078461581,Daihatsu Mira 2020 XSA 3,Daihatsu,Mira,2020,13323,3450000,Petrol,Unregistered,Original,Imported,Automatic,Used,"I-8 Markaz, Islamabad","ABS, Air Conditioning, CD Player, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows"
1075928519,"Brand New Toyota Corolla Altis 1.6 ,  2019",Toyota,Corrolla Altis,2019,83000,4670000,Petrol,Lahore,Original,Local,Automatic,Used,"Nasheman-e-Iqbal Phase 2, Lahore",Air Conditioning
1080826609,Honda City Aspire 2017 Immaculate Condition,Honda,City Aspire,2017,46000,3550000,Petrol,Lahore,Original,Local,Manual,Used,"Rahwali Cantt, Gujranwala","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable"
1080541430,Faw in mint Condition,FAW,V2,2018,138000,1425000,Petrol,Karachi,Original,Local,Manual,Used,"North Karachi, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080596305,suzuki bolan GL company AC  2022 model,Suzuki,Bolan,2022,34000,1825000,Petrol,Sindh,Original,Local,Manual,Used,"Barkat Bhai Town, Hyderabad","Air Conditioning, AM/FM Radio, Rear speakers"
1080191104,coure model 2007 urgent sale,Daihatsu,Cuore,2007,50000,750000,Petrol,Sindh,Original,Local,Manual,Used,"Gulshan-e-Iqbal Town, Karachi",DVD Player
1078384263,Mira 2006/2012,Daihatsu,Mira,2006,91140,1350000,Petrol,Karachi,Original,Imported,Automatic,Used,"Sultanabad, Karachi","Air Bags, Air Conditioning, Alloy Rims, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering"
1080145228,Suzuki alto vxr model 2021 reg 2022 color only 40000 kms petrol,Suzuki,Alto,2021,40000,2170000,Petrol,Karachi,Original,Local,Manual,Used,"Gulshan-e-Iqbal, Karachi","Air Bags, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Power Locks, Power Steering"
1077945416,Kia classic 2001 for sale,KIA,Classic,2001,234568,330000,Petrol,Mirpur,Original,Local,Manual,Used,"Dhoke Ratta, Rawalpindi",Power Steering
1080756005,Honda city ivtec,Honda,City IVTEC,2016,107641,3200000,Petrol,Lahore,Original,Imported,Manual,Used,"Keer Khurd, Lahore","Air Conditioning, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080317073,Terius Kid,Daihatsu,Terios Kid,2005,41816,1740000,Petrol,Karachi,Original,Imported,Automatic,Used,"Metroville, Karachi","Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, USB and Auxillary Cable"
1079449689,Passo Model 2013,Toyota,Passo,2013,90000,2550000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Dalazak Road, Peshawar","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable"
1080113533,Suzuki every 2011,Suzuki,Every,2011,12345,1825000,Petrol,Islamabad,Original,Imported,Manual,Used,"KDA Kohat, Kohat","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Locks, Power Steering, Power Windows, USB and Auxillary Cable"
1080849330,Suzuki BOLAN 2018,Suzuki,Bolan,2018,80000,1250000,Petrol,Lahore,Original,Local,Manual,Used,"Gulistan Colony No 2, Faisalabad","AM/FM Radio, CD Player, Cassette Player, Rear speakers"
1078031271,Mercedes Benz C 180 for sale / exchange,Mercedes,C Class,2006,200000,2500000,Petrol,Lahore,Original,Imported,Automatic,Used,"Faisal Town, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cruise Control, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, Rear speakers, Rear Camera, Steering Switches"
1080547088,Toyota Corolla 1.3 XLI VVTI for sale in Lahore,Toyota,Corolla XLI,2016,108000,2895000,Petrol,Lahore,Original,Local,Manual,Used,"Johar Town, Lahore","Air Conditioning, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Power Locks, Power Steering, Rear speakers, USB and Auxillary Cable"
1080724749,coure 2009,Daihatsu,Cuore,2009,94000,890000,Petrol,Karachi,Original,Local,Manual,Used,"Khanpur, Punjab","Air Conditioning, Alloy Rims, Front Speakers"
1080799823,SUZUKI CULTUS 2008 VXRi   0311-818/3875,Suzuki,Cultus VXR,2008,132000,840000,CNG,Karachi,Original,Local,Manual,Used,"Nazimabad 3, Karachi",Air Conditioning
1080142798,Changan Alsvin 1.5L DCT Lumiere 2022,Changan,Alsvin,2022,31000,3835000,Petrol,Punjab,Original,Local,Automatic,Used,"Ajmal Garden Colony, Sialkot","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cruise Control, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof"
1079187390,Mehran VxR Car 2006,Suzuki,Mehran VXR,2006,10000,535000,Petrol,Lahore,Original,Local,Manual,Used,"Gul-e-Damin, Lahore","Front Speakers, Rear speakers, USB and Auxillary Cable"
